user,text,date
misses_C56,had a SPLENDID day @ wrk! now @ home w/gpa ,Sat May 30 22:23:29 PDT 2009
a_na_id,@augusthollyday have fun at the john legend concert 2mrw night!! I wish i could go ,Wed Jun 17 20:47:47 PDT 2009
kschnur,@elizaheyheybeth yes we do! but i'm still a little pissed about ftsk ,Wed Jun 17 21:03:52 PDT 2009
kschnur,Going to the zoo with the wineholt clan! ,Mon May 18 07:03:18 PDT 2009
ChellyJang,"Rewatching School Rumble Season 1 then off to bed, not feeling well enough to party with the rest of the ladies downtown for Project Pink ",Wed Jun 17 21:26:11 PDT 2009
ChellyJang,@iheartjennychu BOo! I wish I can goo too ,Thu Jun 18 11:58:44 PDT 2009
mandymiller,@leslieberg sorry to hear that. Very sad!!! ,Wed Jun 17 21:36:24 PDT 2009
mandymiller,"@creensy dear linderbug, I'm sorry you're coughy &amp; not coffee. ",Tue Jun 23 09:55:04 PDT 2009
mandymiller,"If we gave a free tshirt (Colbie or Jason) &amp; free entrance into the show, would you help w/ merch? ",Mon Jun 15 16:08:52 PDT 2009
slickchic154094,"1,I'll miss you  &amp; Carrie 2,Watch live satellite TV without having to have a monthly fee! http://bit.ly/bD8IxR",Wed Jun 17 21:53:09 PDT 2009
Bones_R_Beauty,"3days ahead, wont be so bad i guess ",Wed Jun 17 22:14:52 PDT 2009
Bones_R_Beauty,@IncarnatEDxISSI awhh hunny ,Sun Jun 07 09:04:44 PDT 2009
charlamnstr,Ouch!!! I went to the batting cages and got a blister ,Wed Jun 17 22:21:52 PDT 2009
Duffm06021979,Watched War of the Worlds. Not bad. Kept seeing Kathy Bates tits flash in my head. ,Wed Jun 17 22:24:54 PDT 2009
RonC1980,Just got through from working out my knee still hurts. I'm out of commision for a while.   I guess I just have to get on my mixtape game,Wed Jun 17 22:35:51 PDT 2009
YokisToquis,WORKING  CRAZY TO HOME...... BED BED BED WHERE ARE YOU??????!!!,Wed Jun 17 22:44:03 PDT 2009
kcbutcher,#comm310 I am working on the design of my website.  Doing a lot of design in photoshop...kind of slow ,Wed Jun 17 23:04:22 PDT 2009
BethRussell_,not feelin good ,Wed Jun 17 23:19:05 PDT 2009
BethRussell_,CAN'T WAiT FOR @hillsongunited TO BE AT THE BASEMENT!! WE ARE PUMPED THAT YALL ARE COMiN!! ,Thu May 28 23:29:03 PDT 2009
BethRussell_, so pumped about HiLLSONG tonight!! ,Fri May 29 08:23:39 PDT 2009
BethRussell_,Hillsong United was amazing tonight ,Fri May 29 21:46:02 PDT 2009
BethRussell_,Hillsong United was simply amazing!!  Many got saved!! God stinkin showed up!! ) our God is an awesome God,Fri May 29 22:40:21 PDT 2009
BethRussell_,Headin to Auburn with James to get my furniture  FiNALLY!!,Sat May 30 07:17:02 PDT 2009
Bmh7191,@missalbaxp your missing out ,Wed Jun 17 23:20:24 PDT 2009
knnmmara,arggh! headache strikes again!!  im taking a nap..,Wed Jun 17 23:24:36 PDT 2009
knnmmara,"sometimes i wonder if i'm speaking a different language, because no one seems to get what i'm saying. ",Sat Jun 20 03:25:09 PDT 2009
knnmmara,chatting with my bestfriend.. damn.. almost a year since i saw her..  missing her so much.. (she's in Canada.),Thu Jun 25 03:49:22 PDT 2009
knnmmara,*sigh* i want to hug her so bad.. ,Thu Jun 25 04:21:18 PDT 2009
MilleMonroe,"thinks... no, i KNOW, this trip was a BAD i-fuckin-dea! i miss my mom so much! ",Wed Jun 17 23:36:08 PDT 2009
FaLLoNLiCiOuS,I need the new update for my iPhone!! ,Wed Jun 17 23:53:22 PDT 2009
MirthaP,under what rock was I living that I just found out yesterday that MC has a new album out soon?? unforgiveable ,Thu Jun 18 00:10:27 PDT 2009
uufunnybunny,@Ionutg I'm sorry to hear that dude. ,Thu Jun 18 00:13:08 PDT 2009
travist120,Getting ready to leave Vegas. ,Thu Jun 18 00:45:27 PDT 2009
travist120,Theater 1 +  watching up = 1-Up  http://twitpic.com/6aqr3,Sat May 30 16:46:13 PDT 2009
choonbo,"Off to Chicago. The Musical, not the city ",Thu Jun 18 00:50:27 PDT 2009
CrazyMuse,Off to buy hubby a birthday present... what do you buy a man who has everything?  Tired of buying Cuban cigars every occasion ,Thu Jun 18 00:54:00 PDT 2009
lisasanf,Morning Tweets Rain again...... ,Thu Jun 18 02:57:42 PDT 2009
lisasanf,"@OfficeDepot14TS oh no I hope I'm not contagious, I would hate for you to become a klutz like me. Hope the toes is okay, ",Mon Jun 15 12:47:14 PDT 2009
willia4,Syncing the Touch takes MUCH longer since upgrading to 3.0. ,Thu Jun 18 03:27:37 PDT 2009
willia4,@jaredwsmith I'm using a custom tumblr theme right now that I didn't write. I can't find where I need to include the Disqus stuff. ,Mon Jun 15 08:31:10 PDT 2009
hkhd,Up way too early but need to go to work. So sad  Happy living my life in an air conditioned stupor.,Thu Jun 18 03:55:12 PDT 2009
hkhd,@lemmiki listening to shakira's objection on the pod. Remember? ,Sat Jun 06 06:59:32 PDT 2009
Naukri,"Industries that are severely affected and continue on a down trend include IT-Software, Retail  and Real Estate ",Thu Jun 18 04:08:15 PDT 2009
Naukri,Delhi â NCR saw a drop of 4% in hiring activity ,Thu Jun 18 04:37:03 PDT 2009
Naukri,@s4saurabh  we follow you with Naukris!,Fri May 22 00:06:29 PDT 2009
Naukri,@2s Glad that it is useful for you ,Fri May 22 02:34:53 PDT 2009
Naukri,Here's more such stuff for you  http://is.gd/BA7U,Fri May 22 02:36:58 PDT 2009
Psalm151,@onebreath - no they just said next week ,Thu Jun 18 04:19:21 PDT 2009
SammyMeltz,My lunch is now over and I'm going back to work. No more fun ,Thu Jun 18 04:32:09 PDT 2009
markltbaker,iPhone order FAIL as apparently my address doesn't exist  It's quite literally a postcode lottery with this stuff. Grr. Will try again.,Thu Jun 18 04:34:12 PDT 2009
martiiwantsyou,its sooo ugly out  its been raining for the past 2 weeks .. wtf. last day of classes! &lt;3,Thu Jun 18 04:45:24 PDT 2009
jenz036,This rain has got to be a joke ,Thu Jun 18 05:15:16 PDT 2009
jenz036,"Today sucks  rain = ruined plans, lost an earring, overslept... Ugh",Thu Jun 18 05:32:56 PDT 2009
jenz036,@sarahrainey awww I am sorry  Hope you are still enjoying some of it!,Thu Jun 18 12:53:18 PDT 2009
jenz036,Wish I could sleep ,Thu Jun 18 22:20:40 PDT 2009
jenz036,@woodyhertzog I did...I was the host ,Sun May 31 18:12:31 PDT 2009
jenz036,@mpalko Also looking forward to it ,Mon Jun 15 13:52:21 PDT 2009
lburnam5,has not had a good morning. no electricity so i was up at 630 ,Thu Jun 18 05:28:17 PDT 2009
iamfrancesca,i'm pooped.  there's nobody to cheer me up. CURSES.,Thu Jun 18 06:02:24 PDT 2009
iamfrancesca,so touch my heart once again.  this is my sweetest revenge.,Thu May 28 22:06:36 PDT 2009
iamfrancesca,@iamdiddy hey.  sup?,Sun May 31 05:10:53 PDT 2009
princessjaya,I'M SICK...DONT FEEL GUD  #BSB,Thu Jun 18 06:04:25 PDT 2009
princessjaya,"i wana go out,bt i dont have da energy  #BSB",Fri Jun 19 22:53:08 PDT 2009
princessjaya,everyones in my home  #BSB,Fri Jun 19 22:54:01 PDT 2009
santhoshbg,stayed back in office cos of a meeting ! ,Thu Jun 18 06:10:29 PDT 2009
thpx,@Starlight237 Warum? ,Thu Jun 18 06:25:29 PDT 2009
baboon_40,argh - 1 phone call with all the right people or 32+/- emails with addional clarity and addional recipients each time.  Know my choice,Thu Jun 18 06:32:50 PDT 2009
MinaScope,kids growin up in the 90's were the bomb this new generation sucks and its kinda sad cuz those are our kids ,Thu Jun 18 07:06:42 PDT 2009
MinaScope,I feel bad but I'm so not w/ the fathers day shh -we got him suttin n e way but let's jus credit him being around -less then stellar ,Sun Jun 21 09:12:22 PDT 2009
MinaScope,@THEflyGIRL I really liked the post on Maya Rudolph and her mom Minnie it was sweet ,Mon Jun 15 06:25:21 PDT 2009
ashcalabrese,ran rain go away ,Thu Jun 18 07:17:38 PDT 2009
ashcalabrese,making cupcakes ,Sat May 30 19:08:39 PDT 2009
IaMCasPa,bored as hell this rain shit is cuffin weather; nobody to cuff ,Thu Jun 18 07:44:11 PDT 2009
JUNKandPO,@eece LOL that's exactly why I want one! hahaha jk.  have you seen the ones with face tumors? I feel bad ,Thu Jun 18 07:47:37 PDT 2009
sillygirl15,Why are you paying attention when I finally decided to stop caring? ,Thu Jun 18 07:49:23 PDT 2009
PhilBawdy,"Working, waiting for the rain to go away, ",Thu Jun 18 08:20:48 PDT 2009
ChikitkaBananek,.... Ou... mg... ItÂ´s unbelievable... IÂ´m so sorry... for Julianne ... ,Thu Jun 18 08:37:22 PDT 2009
ChikitkaBananek,"Ou, ItÂ´s unbelievable. IÂ´m so sorry. It is obove one month ago, but I canÂ´t forget - Anne Love Smith. IÂ´m so sorry for Julianne Moore ",Thu Jun 18 08:47:09 PDT 2009
arwen1616,yahoo IM not connecting today. feel cut off from the world ,Thu Jun 18 08:38:54 PDT 2009
Imogen_jo,@Frannywill oh pickle  ... anything I can do?,Thu Jun 18 08:39:16 PDT 2009
Imogen_jo,@beccaviola as long as your ok?? I don't like the thought of you on your own when you need support with stuff  .. text if you want pickle,Sat Jun 20 16:21:46 PDT 2009
Imogen_jo,"Is sat in the garden with cider, smokes, music &amp; is Reading the news on her iPhone ",Mon Jun 01 10:06:10 PDT 2009
Imogen_jo,@beccaviola sorry I missed you. Could we arrange to meet tonight on FB chat? Would appreciate any help you can offer ,Tue Jun 02 01:34:31 PDT 2009
Imogen_jo,'s feeding pump broke at 4am. New one coming out. Emma's coming out for lunch in the sunshine ,Tue Jun 02 01:44:49 PDT 2009
CASSYCAT32,Grounded..  SUCKS,Thu Jun 18 08:53:04 PDT 2009
miley96miley,@mileyroxyoursox http://twitpic.com/7pplk - that guy isn't cute ,Thu Jun 18 09:04:06 PDT 2009
amylouisecullen,"just washed my hair, wish i had a personal hair dresser to dry it, ohhh so dont want to do it myself ",Thu Jun 18 09:11:26 PDT 2009
lcart_06,EGH! woke up feeling suuuuuuper crappy ,Thu Jun 18 09:11:51 PDT 2009
lcart_06,ugh I still feel super duper sick...maybe I wont go out this weekend ,Fri Jun 19 09:22:09 PDT 2009
amiller2008,My car is fixed. Have to return the rental today which has air conditioning!!  Now I can sweat to/from work!,Thu Jun 18 10:17:56 PDT 2009
ForrestKing420,So bored in art history do we really have to go over early egyptian art b4 the final just let us take it and get the f outta here ,Thu Jun 18 10:33:45 PDT 2009
meyami,My niece just realized that her fish aren't &quot;sleeping&quot;. Now she's bawling ,Thu Jun 18 10:38:05 PDT 2009
meyami,I think @BrianPuspos is waaaay more attractive than Robert Pattinson ,Mon Jun 01 00:15:59 PDT 2009
meyami,"@Starshipmates Thanks, kekeke ",Sat Jun 06 18:07:52 PDT 2009
misssammyantha,"all i've got to say is, urgh! Soup, hot bath and early night. boo hoo ",Thu Jun 18 10:47:32 PDT 2009
DarlaFrantz,@inprogress missing you  might have to take a ride and let TamTom tell me where to go..  ,Thu Jun 18 10:48:31 PDT 2009
DarlaFrantz,@CPKIII thanks for keeping me on track  i will do that!,Tue Jun 16 04:23:33 PDT 2009
morganhx3,High tide is not cool ,Thu Jun 18 11:00:39 PDT 2009
JessP3989,loved The Fray last night!! but hated that it rained the entire time  ,Thu Jun 18 11:34:40 PDT 2009
ChristenLRush,So sad... On our way to pediatrician to get Eastons first shots. ,Thu Jun 18 11:41:00 PDT 2009
ChristenLRush,Wishes my precious little boy would feel better! ,Fri Jun 19 18:10:50 PDT 2009
dozyrozy,am in mourning ,Thu Jun 18 11:47:19 PDT 2009
dozyrozy,sorry for the lack of punctuation not enough space....heres a challenge to you! add them in! ,Sat Jun 06 09:44:10 PDT 2009
EJonas0815,last day of Howitt   its sad but im happy in a way,Thu Jun 18 11:48:30 PDT 2009
EJonas0815,@RealAlyStoner Thanks for the reply ,Sun Apr 19 08:50:00 PDT 2009
EJonas0815,going to southold after lacrosse practicee ,Sat May 30 07:28:53 PDT 2009
EJonas0815,at a neighbors party playing with brendan and Johnn ,Sat May 30 13:37:07 PDT 2009
phr0z3n,@Alonso_Parra AA3 has so many bugs ,Thu Jun 18 11:53:08 PDT 2009
chipauster,@shazily Starnge? makes sense now  #t20 #pakcricket,Thu Jun 18 12:15:18 PDT 2009
chipauster,Iphone has a newer version today!  NOT FAIR! iphone 3g enough for me now? #iphone,Fri Jun 19 02:55:31 PDT 2009
scottrutherford,"Complete reset, re-install and re-sync and things appear to be working. Nice UX Apple ",Thu Jun 18 12:38:43 PDT 2009
scottrutherford,"@joycekim my pleasure, more to come!! thanks for the kind words ",Fri May 29 16:40:41 PDT 2009
craigyboy118,drunk and ate too much ,Thu Jun 18 12:42:04 PDT 2009
Zephilla, SA what the hell?,Thu Jun 18 12:45:04 PDT 2009
SavvyOutenMusic,"@parkynthecar lol i know! its soo good, but i heard she wasnt going to finish it ",Thu Jun 18 12:48:51 PDT 2009
caleblaub,The dish was the same one that was in Contact and Goldeneye. Looked the same. No secret base though ,Thu Jun 18 13:21:14 PDT 2009
caleblaub,The restraunt I wanted to go to is closed. boo ,Sat Jun 20 08:45:18 PDT 2009
Mattymcneill,work till 10 ,Thu Jun 18 13:25:21 PDT 2009
Butt3rRican,Baby Gil left now I'm sad.  ,Thu Jun 18 13:31:56 PDT 2009
nicholeisbomb,@dangerousmegan no  i wish i had my lisence because if i did when we hang out we could go. by the way i wanna come over now,Thu Jun 18 13:35:36 PDT 2009
CerianWoopage,Watching Tv And Rarther Bored TBH ,Thu Jun 18 14:00:07 PDT 2009
AtTheM1L1N,"Sick, but working on drawings, Chemistry meeting, hopefully biking. Too sick for track cycling. ",Thu Jun 18 14:06:27 PDT 2009
AbbyERussell,totally missed big bang theory finale ,Thu Jun 18 14:58:03 PDT 2009
JessCarrillo,At work bored!! ,Thu Jun 18 14:58:53 PDT 2009
JessCarrillo,At lunch at McCalister's and then to the movies! ,Sat Apr 18 14:54:41 PDT 2009
JessCarrillo,"@cjulian26 I hope the moving in is going great, I cant wait for Erin and I to make a trip to El Paso!!!! ",Mon Jun 15 12:29:01 PDT 2009
nonokyo,"The Druid costume has been delayed in Europe, and will now be coming out next Thursday ",Thu Jun 18 15:26:27 PDT 2009
summerchick,Looks like another rainy weekend ahead    Cindy Day go aw.. (too mean),Thu Jun 18 15:33:07 PDT 2009
materialgirl757,I think I may hve OD on twitter 2day...im not gettn my tweets ,Thu Jun 18 15:34:52 PDT 2009
TallulaHales,"wants marble to come home, im worried now ",Thu Jun 18 15:44:06 PDT 2009
TallulaHales,"grrrr, i never win ",Sun Jun 21 09:57:40 PDT 2009
cloogle, Want to be at meet up again,Thu Jun 18 16:22:27 PDT 2009
artipatel,@JannaMcDermott Global? haha i am never up for morning news anymore @ work ,Thu Jun 18 16:29:42 PDT 2009
mi11er220,My big oaf of a dog might have to get put down due to the tumor in his leg ,Thu Jun 18 16:56:59 PDT 2009
mi11er220,"Yay Time to go to school on my birthday!  &gt;,&lt;",Mon Jun 15 22:05:31 PDT 2009
LynZLeigh,I have to put in my two weeks notice tomorrow. I'm scared! I don't like to disappoint people.  Advice from the peanut gallery??,Thu Jun 18 16:58:35 PDT 2009
LynZLeigh,"I'm going to name my new MacBook &quot;nugget,&quot; because it sounded cute in my previous update. I can't wait to get home and play with Nugget. ",Mon Jun 01 13:42:36 PDT 2009
Web526,Today was brutal ,Thu Jun 18 17:01:10 PDT 2009
Web526,Rain rain go away  and take the bolt of lightning that came way to close with you,Fri Jun 19 04:41:04 PDT 2009
Dhanbuu,TTP make me stresso.. nyebelin ahh! udh cape2 juga.. ,Thu Jun 18 17:02:59 PDT 2009
Dhanbuu,can't wait Harry Potter and New Moon ,Tue Jun 23 17:05:07 PDT 2009
vivishadows," today's getting worse by the moment. Im going to finish packing, then study,and fall asleep.",Thu Jun 18 17:03:10 PDT 2009
stargazer8,sorry for not being on...net is down. my dad has to go back and fix everything! ,Thu Jun 18 17:33:44 PDT 2009
LarryOsborne,Just finished interview with Frank Pastore on KKLA - now for some dinner and a night of writing. I hate deadlines ,Thu Jun 18 17:35:12 PDT 2009
EmilyPort,"I have a fly on my window and I cannot kill it.    PETA may arrest me!   OH what to do, what to do.  Someone help me.  PETA Sucks!",Thu Jun 18 17:55:57 PDT 2009
prprincess2008,its storming and I wanna go out ,Thu Jun 18 17:59:19 PDT 2009
Mrs_Muffin,I have to give my table and chairs back to my brother tomorrow   Yay for picnics on the dining room floor???,Thu Jun 18 18:01:06 PDT 2009
sroldan84,at a red sox game...getting rained out ,Thu Jun 18 18:04:21 PDT 2009
deckedoutrocks,Bad work out today I had no strength or energy. ,Thu Jun 18 18:16:59 PDT 2009
deckedoutrocks,Man when I get home I'm just not sleepy any more ,Thu Jun 25 06:21:48 PDT 2009
eemser,@TraceCyrus WHY ARE YOU DITCHING SWEDEN  i want to see u guys!!!,Thu Jun 18 18:23:18 PDT 2009
jodadddy,Im an asshole. Sorrrrrry ,Thu Jun 18 18:42:14 PDT 2009
jodadddy,@Aubreeeey Awww Dadddy  Lets hang out sometime! I miss you way too damn much.,Thu Jun 25 02:24:37 PDT 2009
jodadddy,@Aubreeeey You already knoww hoe  I misss ya 'babygirl'! Hahaha,Sun Jun 14 22:33:41 PDT 2009
Kettner,@memo57   I ate a onion burger and had a pop for you anyways because i love you,Thu Jun 18 19:06:26 PDT 2009
JonKnightFan,"@MilitaryGirl76 thanks, i hope i feel better too! lol. i need Jon to twitter, I miss his messages when hes not on  lol",Thu Jun 18 19:13:31 PDT 2009
JonKnightFan,@NKOTB_myangels yes i no me 2.. Im waiting and waiting!!! awww ,Thu Jun 18 22:36:14 PDT 2009
smalltowngirl85,"i hate having a tooth ache, rather have a broken toe, darn pain is cuzin it to even hurt when i drink  ",Thu Jun 18 19:21:33 PDT 2009
sammo101,thinkin about whats gonna happen monday cause ima gonna die without them!!!! ,Thu Jun 18 19:23:12 PDT 2009
emilytipton,It is lightning out here. There was even a thunderstorm warning! ,Thu Jun 18 19:33:16 PDT 2009
emilytipton,Not going on a bike ride unfortunately.  ,Fri Jun 19 07:09:57 PDT 2009
diegopmarques,Not this time... ,Thu Jun 18 19:44:24 PDT 2009
cstampeen,D300 is sick and needs doctor. Very sad. ,Thu Jun 18 19:51:11 PDT 2009
cstampeen,@drkiki It's just that west coast time is late.  Makes it so much easier for me to do early morning photography out west. ,Mon May 18 06:08:01 PDT 2009
producthope,is still tired of the rain ,Thu Jun 18 19:52:35 PDT 2009
cherry_cakes,@_schwa_ I miss u 2. Fuck I think i am going 2 die. Why alcohol why? I thought u were my friend ,Thu Jun 18 19:56:41 PDT 2009
ktomseth,@mtomseth http://twitpic.com/7rjnj - miss you guys ,Thu Jun 18 20:04:44 PDT 2009
luismemo2,can't send direct message.....    not good at all.....,Thu Jun 18 20:37:58 PDT 2009
luismemo2,is missing you already  get better soon ok?,Fri Jun 19 05:39:02 PDT 2009
KiraKiraStudio,"I want to make a deck badly, but I can't decide on which colors  ",Thu Jun 18 20:44:01 PDT 2009
throughthelens,@brainopera haha how low under the table do I hv to go to find one? They probably cost a couple of limbs too? ,Thu Jun 18 20:53:31 PDT 2009
MCBFF,"@HeyBrittany33 awww, cheer up. ",Thu Jun 18 21:01:45 PDT 2009
gil_garcia,"@davidquesada16 you're right  But wat i dont like about sony is that, their first consoles are huge, then they expect ppl 2 buy small ver.",Thu Jun 18 21:04:28 PDT 2009
gil_garcia,is chatting with Willy Valdez about comics ,Mon May 04 02:42:44 PDT 2009
gil_garcia,@moviemeltdown just did ,Sat May 30 23:33:41 PDT 2009
parabs,@rogerskeith EST? So I have to stay up until 4am PST to get one? ,Thu Jun 18 21:17:40 PDT 2009
parabs,@sbuffing way to spell my name wrong ,Fri Jun 19 22:50:36 PDT 2009
iamnotbr00t47,"@markhoppus why are these blink tickets soo much ? 200 bucks, I can't afford that ",Thu Jun 18 21:42:09 PDT 2009
Natalioth,is listening to tracks and chilling at home coz I'm sick ,Thu Jun 18 21:45:46 PDT 2009
ChazHasWings,@maiycade.. im up sitting in front of a computer at work.... been here since 1pm.. and its going on 1am.. ,Thu Jun 18 21:51:59 PDT 2009
lindsaymyhran,"@corvettasmith: just a small one, its in my room cuz my old one sucks ",Thu Jun 18 22:18:20 PDT 2009
RAWDUKE,"Feeling pretty sick  Body aches, coughing, and a runny nose.  I think it's time for bed.",Thu Jun 18 22:24:36 PDT 2009
SammiSpatz,So thankful for this sleeping bag and air matress...Exhaustedd. tomorrow is our last full day with the beebs  !,Thu Jun 18 22:53:05 PDT 2009
melim0nster,"laptop in the shop again, no computer til at least monday ",Thu Jun 18 22:59:55 PDT 2009
melim0nster,what not to wear in hd? i am loving today ,Mon Jun 01 15:19:07 PDT 2009
MYRPerez,"you're nice &amp;everything but , i think it's time to forget it . i'm sorry . ",Thu Jun 18 23:17:50 PDT 2009
EnderBarney,Im trying to sleep but i for got to bring the cot ,Thu Jun 18 23:24:18 PDT 2009
ObsessedJess,Is sleepy sleepy time...last full day is tomorrow ,Thu Jun 18 23:47:47 PDT 2009
ObsessedJess,Is so excited that she's gonna get an A in English ,Fri May 22 05:20:41 PDT 2009
ObsessedJess,is in a good mood. ,Sun Jun 07 10:38:25 PDT 2009
modacadisi,I wish I was off today ,Fri Jun 19 00:33:30 PDT 2009
modacadisi,"enjoying my day off, tried to organize my closet, now I'm on a break, drinking ice cold beer,eating greasy snacks and tweeting ",Mon May 18 05:37:35 PDT 2009
awhitehouse,Oh dear. TRAIN.IsDelayed threw a NullPointerException.  http://twitpic.com/7s9e1,Fri Jun 19 00:49:49 PDT 2009
awhitehouse,@joebaguley Our local restaurant sells Chicken Suprime - never tried it; think it might be sub-standard. ,Mon Jun 15 04:37:54 PDT 2009
Godsmercy86,so it's about 4 in the a.m ad I have yet to be asleep? what should I do? I'm soo sick. ,Fri Jun 19 00:52:56 PDT 2009
tinaxtantrum,"mojo got scared from the storm, and when i got there, he wanted to play T_T pobre perro ",Fri Jun 19 01:10:44 PDT 2009
tinaxtantrum,"moshing to fall out boy, and confetti bears are falling from the sky ",Sat May 09 20:46:25 PDT 2009
tinaxtantrum,shopping with thee mother ,Mon Jun 01 15:05:18 PDT 2009
tinaxtantrum,COMPUTADORA IS BACK AND WORKING ,Mon Jun 01 20:44:59 PDT 2009
surferm08,so I just realized I have NO guy friends...sad day ,Fri Jun 19 01:24:54 PDT 2009
Abstrakt1,Ive never been any good at fighting games. Street Fighter IV is no exception ,Fri Jun 19 01:40:18 PDT 2009
Z_0_E,hope my shopping comes soon otherwise i can't go to see transformers   Come on Tesco's!!!!,Fri Jun 19 01:53:17 PDT 2009
rob1269,Wow storms woke me up! Now I can't get back 2 sleep!!  ,Fri Jun 19 01:54:23 PDT 2009
MzPrettyKeKe,@Its_Bizzy_B we dont even got contact numbers anymo...  not feelin da love at all!!,Fri Jun 19 02:19:31 PDT 2009
Ninjahmr,Having been on this for a long time  just got back from the hospital,Fri Jun 19 03:30:35 PDT 2009
mcgregke,Not liking all this rain everyday   I need sunshine!,Fri Jun 19 03:42:18 PDT 2009
Posh_Panther,up cause my moo moo got scared of the thunder ,Fri Jun 19 03:51:35 PDT 2009
RachelMcKay04,Has so little to do in such a long time  xxx,Fri Jun 19 03:55:56 PDT 2009
Ess_Jay_,is having a really really down day and cant stop crying ,Fri Jun 19 04:00:00 PDT 2009
dirtyslut,Late for work ,Fri Jun 19 04:12:02 PDT 2009
seemingly,@doublechin yes she is ,Fri Jun 19 04:45:13 PDT 2009
candyflosscrush,leyton will be missed ,Fri Jun 19 04:49:24 PDT 2009
candyflosscrush,@TwitPic i am not able to login   helppp,Fri Jun 19 11:47:30 PDT 2009
candyflosscrush,is not being able to twit any pics and does not like that ,Fri Jun 19 14:10:20 PDT 2009
candyflosscrush,ps- @candyflosscrush is heart broken ,Sun Jun 21 08:52:07 PDT 2009
xonatashaa,Writing an english exam ,Fri Jun 19 05:10:35 PDT 2009
sarahrebecca12,"12 minutes. 12 more minutes until.........JB, of course! What else? After that, JB week will be over...how sad ",Fri Jun 19 05:19:23 PDT 2009
sarahrebecca12,"Back from shopping. Now, baking for Father's Day and listening to JB. Still. Haha. And, still wishing I could see them this summer... ",Sat Jun 20 13:27:08 PDT 2009
sarahrebecca12,"@jonaskevin good luck on the tour!!! wish i was coming...  oh, well. i'll make it to another one at some point...i'm determined! haha.",Sat Jun 20 13:29:10 PDT 2009
sarahrebecca12,Countdown: 13 hours 31 minutes! ,Mon Jun 15 07:29:45 PDT 2009
sarahrebecca12,About to go Targeting and such with Meagan. Countdown: 10 hours 47 minutes! ,Mon Jun 15 11:14:01 PDT 2009
laurencarr18,Trying to do some work  Dam UNI!!!!,Fri Jun 19 05:27:38 PDT 2009
lukegarthwaite,raining ,Fri Jun 19 05:34:50 PDT 2009
savi24,I'm very bored ,Fri Jun 19 05:50:06 PDT 2009
melissareich,"@skeedio omg nora yeah, i tried downloading some stuff and it wasn't working a few days ago ",Fri Jun 19 06:05:44 PDT 2009
obadonke,"thinking about morning QQ OP, raised preflop 3510 rainbow flop big pot, I vbet 3 callers. turn 7. I vbet.. river 5, fishy bet, get raised ",Fri Jun 19 06:21:31 PDT 2009
jemunderwood,Afternoon all. Lots to do! Sadly all on my own ,Fri Jun 19 06:33:43 PDT 2009
alyssarosa,"I've had a relapse   Bejeweled sucked me back in and I couldn't say no!  I find myself being the stereotypical addict, JUST 1 MORE GAME!",Fri Jun 19 06:39:46 PDT 2009
fatima012,Hey hope everyone has a great weekend!!! I have to work sat. ,Fri Jun 19 06:53:04 PDT 2009
clairemv,I tried SO hard to remember everything for camping. no pillow ,Fri Jun 19 07:06:30 PDT 2009
opinionshapers,How very sad   Legendary CBS journalist Walter Cronkite reportedly gravely ill  http://ow.ly/eYDn,Fri Jun 19 07:16:18 PDT 2009
neo106,Is wondering when the suns coming out again ,Fri Jun 19 07:40:40 PDT 2009
Janzychng,awww crying my hearts out without anybody by my side and my phone batt died ,Fri Jun 19 07:48:12 PDT 2009
tmit22,working for free today      im  going to try to get out on the water later.,Fri Jun 19 08:08:45 PDT 2009
sampirc,Love makes you so vulnerable. It opens your chest and it opens up your heart and it means that someone can get inside you and mess you up ,Fri Jun 19 08:17:54 PDT 2009
poodeymusic,@kimpinaintez - LA; ive never performed in OC before   are you a fan?,Fri Jun 19 08:26:48 PDT 2009
poodeymusic,finished 8 demos so far.. recording albums is just such a dire process.. i wanna get it out there and do videos.. ,Fri Jun 19 14:51:52 PDT 2009
poodeymusic,@PerezHilton will.i.am approached me to produce for my new album; i said &quot;go fuck yourself&quot;.. i never thought he'd take it out on you ,Mon Jun 22 15:01:15 PDT 2009
poodeymusic,can't decide on an album title - help plz? I can't rlly get too inspired without one ,Tue Jun 23 11:38:35 PDT 2009
Lexiemclean,@clouddancefest sulking I am not on favourite list ,Fri Jun 19 08:43:39 PDT 2009
laquint25,Ugh! Another day of rain! ,Fri Jun 19 08:51:26 PDT 2009
laquint25,2day is my big day! I will be part of the 13.1 Marathon Chicago! Wish me luck! ,Sun Jun 07 02:46:03 PDT 2009
yakamovich,work 4-11... ,Fri Jun 19 08:53:26 PDT 2009
yakamovich,Happy Father's Day to my absolutely wonderful Dad!! &lt;3 you! wish I was there      .... around gettin lotsa sheeit done today!,Sun Jun 21 05:53:24 PDT 2009
yakamovich,Happy Father's Day to my absolutely wonderful Dad!! Love you! wish I was there  .... around gettin lotsa sheeit done today!  &lt;3,Sun Jun 21 05:54:44 PDT 2009
typingsucks,"@wardkip, hi ward. i can't believe aj almost call you _________. Baka naman he's referring to himself. hahahahaXD MEAN ko. ",Fri Jun 19 09:23:00 PDT 2009
Josh329,Just waking up.  The Proposal was good! Now on to yardwork.  --Josh,Fri Jun 19 09:40:30 PDT 2009
berticus,Out of 16gb's  time just started moving slowly,Fri Jun 19 10:10:10 PDT 2009
